baseline_results
0.21698025714570082
0.1885459705909852
0.01743498356133059
0.200430234977968
0.3141082706923135
0.013851817000087465
0.33573201020620513
0.2912043143745126
0.0036546598987221134
0.18890357941024782
0.13204133973716226
0.2149366692755223
0.14018277635019588
0.1034029229236475
0.29374734213407405
0.061206128247120455
0.0711584223812669
0.13639175159270886
0.3221422266762222
0.4181476109089056
0.2641232928994983
0.21852453379900652
0.06732593805702083
0.1037792591453208
0.013851817000087465
0.17287551687009708
0.23603020346944978
0.10518610770372878
0.19551525652741714
0.02331996773324666
0.084762171894934
0.25782204286968086
0.16729672779736487
0.051399281584495256
0.12046715103916902
0.23606389606629383
0.2796306810470408
0.27893697594591543
0.5813020451618547
0.05244893127399619
0.1654867826556252
0.07395911830589404
0.20659829353697487
0.04218213646964744
0.17135240790152287
0.14119553951033942
0.1592598482850109
0.2158009312458467
0.3140532197827966
0.17306854202670383
0.06812521300627633
0.06478870531392224
0.1430484647714009
0.4848302411028047
0.3148052583131078
0.200430234977968
0.13594063982904112
0.06685828544093332
0.18941360063296164
0.24058747885017326
0.04705621556084364
0.19588660375252967
0.17084854328002688
0.40528666497769655
0.06708138530880363
0.2425878842532691
0.07333221740664671
0.10638589046425566
0.11231003237943553
0.21113564912480956
0.1254245267202347
0.4043987115570797
0.19340165619605726
0.014884049185222717
0.21765225759168233
0.10172501153626913
0.12280546985037535
0.022507034862152893
0.18191501784728695
0.21636781697595933
0.292303106006527
0.6362501244107455
0.17180407645002607
0.2750034495706698
0.10903521961300852
0.3403723425110763
0.023527849264587078
0.21099383827507895
0.022027864990967025
0.17084854328002688
0.047259716944929815
0.1463527796125221
0.2751096554570555
0.034039910967146515
0.09012631083685453
0.1038859517041348
0.04027823589264402
0.26736902815855007
0.21564606153895582
0.47514725708236444
